sample_id,task,improved,T,candidate_n,duplicate_sequence_n,observed_one_switch_n,full_R2_expected_n,R2_coverage,complete_R2,reverse_available_n
ruler_vt_16k:0284,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0285,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0286,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0287,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0289,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0293,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0295,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0296,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0297,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0298,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0299,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0300,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0301,ruler_vt_16k,False,15,385,0,44,588,0.07482993197278912,False,0
ruler_vt_16k:0302,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0303,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0304,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0305,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0306,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0307,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0308,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0309,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0310,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0311,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0312,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0313,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0314,ruler_vt_16k,False,15,385,0,44,588,0.07482993197278912,False,0
ruler_vt_16k:0315,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0317,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0318,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0320,ruler_vt_16k,False,15,385,0,44,588,0.07482993197278912,False,0
ruler_vt_16k:0321,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0322,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0323,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0324,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0325,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0326,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0329,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0331,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0332,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0333,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0334,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0335,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0336,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0338,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0341,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0342,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0343,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0345,ruler_vt_16k,False,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0346,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0347,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0349,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0350,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0351,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0352,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0354,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0355,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0358,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0359,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0360,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0362,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0363,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0364,ruler_vt_16k,False,15,385,0,44,588,0.07482993197278912,False,0
ruler_vt_16k:0365,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0366,ruler_vt_16k,False,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0368,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0369,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0370,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0371,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0372,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0373,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0374,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0375,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0376,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0377,ruler_vt_16k,False,15,385,0,43,588,0.07312925170068027,False,0
ruler_vt_16k:0378,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0381,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0382,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0383,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0384,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0386,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0387,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0388,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0389,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0390,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0392,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0394,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0396,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0397,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0399,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0400,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0402,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0404,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0405,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0406,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0407,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0408,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0409,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0411,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0413,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0415,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0416,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0418,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0420,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0421,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0422,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0423,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0424,ruler_vt_16k,False,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0425,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0426,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0427,ruler_vt_16k,False,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0428,ruler_vt_16k,False,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0429,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0430,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0431,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0433,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0434,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0437,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0438,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0439,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0440,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0442,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0444,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0445,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0446,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0447,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0448,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0451,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0452,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0454,ruler_vt_16k,True,15,385,0,47,588,0.07993197278911565,False,0
ruler_vt_16k:0455,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0456,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0457,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0458,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0459,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0460,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0461,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0463,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0464,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0465,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0466,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0467,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0468,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0469,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0470,ruler_vt_16k,True,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0472,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0473,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0474,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0477,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
ruler_vt_16k:0478,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0479,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0480,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0481,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0482,ruler_vt_16k,False,15,385,0,51,588,0.08673469387755102,False,12
ruler_vt_16k:0483,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0484,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0485,ruler_vt_16k,True,15,385,0,44,588,0.07482993197278912,False,0
ruler_vt_16k:0486,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0487,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0490,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0491,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0492,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0493,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0494,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0495,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0496,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0497,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0498,ruler_vt_16k,False,15,385,0,45,588,0.07653061224489796,False,0
ruler_vt_16k:0499,ruler_vt_16k,True,15,385,0,46,588,0.0782312925170068,False,0
